26.0	1.405225120772947
1061.0	1.405225120772947
1139.0	1.3879599826011308
3438.0	1.3879599826011308
3542.0	1.3885738601823707
6832.0	1.3885738601823707
6935.0	1.409828245363766
10440.0	1.409828245363766
10526.0	1.7705057627118646
13476.0	1.7705057627118646
13506.0	6.155826086956522
13920.0	6.155826086956522
14010.0	2.520570633263744
16884.0	2.520570633263744
17015.0	2.2979133261105096
20707.0	2.2979133261105096
20821.0	1.3494193037974682
25877.0	1.3494193037974682
25916.0	2.1798163387000598
29270.0	2.1798163387000598
29335.0	2.081548172757475
32947.0	2.081548172757475
33016.0	2.667911304980007
35767.0	2.667911304980007
35814.0	2.445853406522441
38911.0	2.445853406522441
39016.0	2.773121070234114
42006.0	2.773121070234114
42302.0	3.015159633027523
44482.0	3.015159633027523
44516.0	2.897355825814045
47065.0	2.897355825814045
47118.0	2.911743975903615
49774.0	2.911743975903615
49812.0	3.3203898781630743
51946.0	3.3203898781630743
52013.0	4.969600000000001
53603.0	4.969600000000001
53708.0	5.612827586206897
56782.0	5.612827586206897
56905.0	5.481418878065167
59882.0	5.481418878065167
60006.0	4.0863065008214035
64267.0	4.0863065008214035
64317.0	3.578024562109926
69284.0	3.578024562109926
69408.0	5.9659248449471
72149.0	5.9659248449471
72207.0	5.534425814615628
75368.0	5.534425814615628
75407.0	5.597157859754071
78416.0	5.597157859754071
78505.0	5.755166366366367
81835.0	5.755166366366367
82101.0	5.027528362014022
85239.0	5.027528362014022
85308.0	6.047065155807365
88132.0	6.047065155807365
88205.0	6.643561013046815
90811.0	6.643561013046815
90905.0	6.773054487179487
93401.0	6.773054487179487
93506.0	7.768
95718.0	7.768
95805.0	7.8392629695885505
98041.0	7.8392629695885505
98108.0	7.036187692307693
100708.0	7.036187692307693
100807.0	5.909825864276568
103931.0	5.909825864276568
104009.0	4.257032514271531
108038.0	4.257032514271531
108298.0	8.138976152623211
110185.0	8.138976152623211
110305.0	7.344906370243694
112644.0	7.344906370243694
112707.0	7.019309210526316
115139.0	7.019309210526316
115206.0	6.735566888976069
117755.0	6.735566888976069
117808.0	5.802520811833505
120715.0	5.802520811833505
120811.0	2.91908601970937
126798.0	2.91908601970937
126916.0	2.0711839921913127
135112.0	2.0711839921913127
135206.0	2.5270912455516013
142231.0	2.5270912455516013
142323.0	1.59097800655124
153008.0	1.59097800655124
153309.0	2.5740544256659983
160291.0	2.5740544256659983
160418.0	2.864546284462297
165895.0	2.864546284462297
166018.0	2.9495459366980326
171863.0	2.9495459366980326
171915.0	3.883936335929563
174868.0	3.883936335929563
